Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2020,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage,H37,Quick ratio,Financial ratios,76,"ANZSIC06 groups L661, L662, L663, and L664"
2020,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage,H39,Return on equity,Financial ratios,9,"ANZSIC06 groups L661, L662, L663, and L664"
2020,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups L661, L662, L663, and L664"
2020,Level 3,LL11,Rental and Hiring Services (except Real Estate),Percentage,H41,Liabilities structure,Financial ratios,36,"ANZSIC06 groups L661, L662, L663, and L664"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H01,Total income,Financial performance,5765,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H04,Sales of goods and services,Financial performance,5432,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H05,"Interest, dividends and donations",Financial performance,210,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,20,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H07,Non-operating income,Financial performance,103,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H08,Total expenditure,Financial performance,5171,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H09,Interest and donations,Financial performance,399,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H10,Indirect taxes,Financial performance,69,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H11,Depreciation,Financial performance,1464,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H12,Salaries and wages paid,Financial performance,816,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,0,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H19,Purchases and other operating expenses,Financial performance,2167,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H20,Non-operating expenses,Financial performance,255,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H21,Opening stocks,Financial performance,222,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H22,Closing stocks,Financial performance,253,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H23,Surplus before income tax,Financial performance,625,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H24,Total assets,Financial position,21563,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H25,Current assets,Financial position,3564,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H26,Fixed tangible assets,Financial position,12900,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H27,Additions to fixed assets,Financial position,3197,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H28,Disposals of fixed assets,Financial position,1126,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H29,Other assets,Financial position,5099,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H30,Total equity and liabilities,Financial position,21563,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H31,Shareholders funds or owners equity,Financial position,6563,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H32,Current liabilities,Financial position,5643,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars (millions),H33,Other liabilities,Financial position,9356,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars,H34,Total income per employee count,Financial ratios,437200,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Dollars,H35,Surplus per employee count,Financial ratios,47400,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage,H36,Current ratio,Financial ratios,63,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage,H37,Quick ratio,Financial ratios,59,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage,H39,Return on equity,Financial ratios,10,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage,H40,Return on total assets,Financial ratios,3,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL111,Rental and Hiring Services (except Real Estate),Percentage,H41,Liabilities structure,Financial ratios,30,"ANZSIC06 groups L661, L662, and L663"
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H01,Total income,Financial performance,1423,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H04,Sales of goods and services,Financial performance,1341,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,57,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,4,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H07,Non-operating income,Financial performance,21,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H08,Total expenditure,Financial performance,1166,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H09,Interest and donations,Financial performance,47,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H10,Indirect taxes,Financial performance,3,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H11,Depreciation,Financial performance,44,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H12,Salaries and wages paid,Financial performance,175,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,0,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,822,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H20,Non-operating expenses,Financial performance,75,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H21,Opening stocks,Financial performance,50,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H22,Closing stocks,Financial performance,49,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H23,Surplus before income tax,Financial performance,256,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H24,Total assets,Financial position,6963,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H25,Current assets,Financial position,2464,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H26,Fixed tangible assets,Financial position,1123,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H27,Additions to fixed assets,Financial position,284,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H28,Disposals of fixed assets,Financial position,57,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H29,Other assets,Financial position,3376,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H30,Total equity and liabilities,Financial position,6963,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,3686,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H32,Current liabilities,Financial position,1881,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars (millions),H33,Other liabilities,Financial position,1396,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars,H34,Total income per employee count,Financial ratios,806800,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Dollars,H35,Surplus per employee count,Financial ratios,145100,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Percentage,H36,Current ratio,Financial ratios,131,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Percentage,H37,Quick ratio,Financial ratios,128,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Percentage,H39,Return on equity,Financial ratios,7,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 group L664
2020,Level 4,LL112,Non-Financial Asset Leasing,Percentage,H41,Liabilities structure,Financial ratios,53,ANZSIC06 group L664
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H01,Total income,Financial performance,28762,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H04,Sales of goods and services,Financial performance,23561,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1298,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,20,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H07,Non-operating income,Financial performance,3884,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H08,Total expenditure,Financial performance,18338,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H09,Interest and donations,Financial performance,3714,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H10,Indirect taxes,Financial performance,740,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H11,Depreciation,Financial performance,1314,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,1790,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H13,Redundancy and severance,Financial performance,3,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,1197,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,8315,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H20,Non-operating expenses,Financial performance,1266,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H21,Opening stocks,Financial performance,3078,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H22,Closing stocks,Financial performance,3225,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H23,Surplus before income tax,Financial performance,10571,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H24,Total assets,Financial position,274083,"ANZSIC06 groups L671 (excluding class L6711), and L672"
2020,Level 3,LL12,Property Operators and Real Estate Services,Dollars (millions),H25,Current assets,Financial position,33129,"ANZSIC06 groups L671 (excluding class L6711), and L672"
